,pathway,gene_id
12233,hsa04218,ENSG00000150907
12234,hsa04218,ENSG00000118689
12235,hsa04218,ENSG00000072803
12236,hsa04218,ENSG00000096717
12237,hsa04218,ENSG00000198793
12238,hsa04218,ENSG00000136574
12239,hsa04218,ENSG00000183814
12240,hsa04218,ENSG00000064393
12241,hsa04218,ENSG00000151729
12242,hsa04218,ENSG00000005022
12243,hsa04218,ENSG00000169100
12244,hsa04218,ENSG00000206503
12245,hsa04218,ENSG00000234745
12246,hsa04218,ENSG00000204525
12247,hsa04218,ENSG00000204592
12248,hsa04218,ENSG00000204642
12249,hsa04218,ENSG00000204632
12250,hsa04218,ENSG00000174775
12251,hsa04218,ENSG00000136273
12252,hsa04218,ENSG00000146674
12253,hsa04218,ENSG00000115008
12254,hsa04218,ENSG00000136244
12255,hsa04218,ENSG00000169429
12256,hsa04218,ENSG00000150995
12257,hsa04218,ENSG00000123104
12258,hsa04218,ENSG00000096433
12259,hsa04218,ENSG00000189013
12260,hsa04218,ENSG00000133703
12261,hsa04218,ENSG00000175387
12262,hsa04218,ENSG00000166949
12263,hsa04218,ENSG00000135679
12264,hsa04218,ENSG00000020922
12265,hsa04218,ENSG00000101057
12266,hsa04218,ENSG00000136997
12267,hsa04218,ENSG00000099860
12268,hsa04218,ENSG00000104320
12269,hsa04218,ENSG00000149311
12270,hsa04218,ENSG00000131196
12271,hsa04218,ENSG00000101096
12272,hsa04218,ENSG00000072736
12273,hsa04218,ENSG00000100968
12274,hsa04218,ENSG00000109320
12275,hsa04218,ENSG00000213281
12276,hsa04218,ENSG00000106366
12277,hsa04218,ENSG00000178372
12278,hsa04218,ENSG00000121879
12279,hsa04218,ENSG00000051382
12280,hsa04218,ENSG00000171608
12281,hsa04218,ENSG00000145675
12282,hsa04218,ENSG00000105647
12283,hsa04218,ENSG00000175054
12284,hsa04218,ENSG00000171497
12285,hsa04218,ENSG00000092439
12286,hsa04218,ENSG00000172531
12287,hsa04218,ENSG00000213639
12288,hsa04218,ENSG00000186298
12289,hsa04218,ENSG00000138814
12290,hsa04218,ENSG00000107758
12291,hsa04218,ENSG00000120910
12292,hsa04218,ENSG00000221823
12293,hsa04218,ENSG00000188386
12294,hsa04218,ENSG00000100030
12295,hsa04218,ENSG00000102882
12296,hsa04218,ENSG00000267796
12297,hsa04218,ENSG00000185386
12298,hsa04218,ENSG00000156711
12299,hsa04218,ENSG00000169032
12300,hsa04218,ENSG00000126934
12301,hsa04218,ENSG00000034152
12302,hsa04218,ENSG00000108984
12303,hsa04218,ENSG00000171862
12304,hsa04218,ENSG00000113456
12305,hsa04218,ENSG00000172613
12306,hsa04218,ENSG00000132155
12307,hsa04218,ENSG00000139687
12308,hsa04218,ENSG00000162521
12309,hsa04218,ENSG00000080839
12310,hsa04218,ENSG00000103479
12311,hsa04218,ENSG00000111199
12312,hsa04218,ENSG00000110092
12313,hsa04218,ENSG00000173039
12314,hsa04218,ENSG00000106615
12315,hsa04218,ENSG00000126458
12316,hsa04218,ENSG00000188130
12317,hsa04218,ENSG00000185650
12318,hsa04218,ENSG00000152518
12319,hsa04218,ENSG00000105329
12320,hsa04218,ENSG00000092969
12321,hsa04218,ENSG00000119699
12322,hsa04218,ENSG00000106799
12323,hsa04218,ENSG00000163513
12324,hsa04218,ENSG00000141510
12325,hsa04218,ENSG00000165699
12326,hsa04218,ENSG00000103197
12327,hsa04218,ENSG00000213585
12328,hsa04218,ENSG00000165637
12329,hsa04218,ENSG00000078668
12330,hsa04218,ENSG00000157388
12331,hsa04218,ENSG00000198668
12332,hsa04218,ENSG00000143933
12333,hsa04218,ENSG00000160014
12334,hsa04218,ENSG00000178363
12335,hsa04218,ENSG00000014216
12336,hsa04218,ENSG00000162909
12337,hsa04218,ENSG00000151475
12338,hsa04218,ENSG00000266094
12339,hsa04218,ENSG00000117461
12340,hsa04218,ENSG00000147082
12341,hsa04218,ENSG00000161011
12342,hsa04218,ENSG00000145386
12343,hsa04218,ENSG00000133101
12344,hsa04218,ENSG00000134057
12345,hsa04218,ENSG00000118971
12346,hsa04218,ENSG00000166167
12347,hsa04218,ENSG00000112576
12348,hsa04218,ENSG00000105173
12349,hsa04218,ENSG00000156026
12350,hsa04218,ENSG00000157456
12351,hsa04218,ENSG00000175305
12352,hsa04218,ENSG00000205659
12353,hsa04218,ENSG00000129007
12354,hsa04218,ENSG00000162889
12355,hsa04218,ENSG00000170312
12356,hsa04218,ENSG00000164045
12357,hsa04260,ENSG00000186439
12358,hsa04260,ENSG00000006116
12359,hsa04260,ENSG00000166862
12360,hsa04260,ENSG00000198689
12361,hsa04260,ENSG00000127540
12362,hsa04260,ENSG00000160471
12363,hsa04260,ENSG00000131143
12364,hsa04260,ENSG00000135940
12365,hsa04260,ENSG00000111775
12366,hsa04260,ENSG00000156885
12367,hsa04260,ENSG00000126267
12368,hsa04260,ENSG00000164919
12369,hsa04260,ENSG00000161281
12370,hsa04260,ENSG00000112695
12371,hsa04260,ENSG00000131174
12372,hsa04260,ENSG00000127184
12373,hsa04260,ENSG00000176340
12374,hsa04260,ENSG00000179091
12375,hsa04260,ENSG00000170516
12376,hsa04260,ENSG00000101892
12377,hsa04260,ENSG00000164405
12378,hsa04260,ENSG00000075429
12379,hsa04260,ENSG00000075461
12380,hsa04260,ENSG00000184076
12381,hsa04260,ENSG00000130528
12382,hsa04260,ENSG00000187581
12383,hsa04260,ENSG00000233954
12384,hsa04260,ENSG00000198363
12389,hsa04260,ENSG00000197616
12390,hsa04260,ENSG00000092054
12391,hsa04260,ENSG00000111245
12392,hsa04260,ENSG00000160808
12393,hsa04260,ENSG00000198336
12394,hsa04260,ENSG00000163399
12395,hsa04260,ENSG00000018625
12396,hsa04260,ENSG00000105409
12397,hsa04260,ENSG00000132681
12398,hsa04260,ENSG00000143153
12399,hsa04260,ENSG00000129244
12400,hsa04260,ENSG00000069849
12401,hsa04260,ENSG00000137731
12402,hsa04260,ENSG00000196296
12403,hsa04260,ENSG00000174437
12404,hsa04260,ENSG00000074370
12405,hsa04260,ENSG00000157445
12406,hsa04260,ENSG00000142408
12407,hsa04260,ENSG00000105605
12408,hsa04260,ENSG00000130433
12409,hsa04260,ENSG00000198626
12410,hsa04260,ENSG00000118160
12411,hsa04260,ENSG00000183023
12412,hsa04260,ENSG00000100678
12413,hsa04260,ENSG00000090020
12414,hsa04260,ENSG00000159251
12415,hsa04260,ENSG00000114854
12416,hsa04260,ENSG00000129991
12417,hsa04260,ENSG00000118194
12418,hsa04260,ENSG00000140416
12419,hsa04260,ENSG00000198467
12420,hsa04260,ENSG00000143549
12421,hsa04260,ENSG00000167460
12422,hsa04260,ENSG00000156467
12423,hsa04260,ENSG00000010256
12424,hsa04260,ENSG00000140740
12425,hsa04260,ENSG00000169021
12426,hsa04260,ENSG00000173660
12427,hsa04260,ENSG00000151067
12428,hsa04260,ENSG00000157388
12429,hsa04260,ENSG00000102001
12430,hsa04260,ENSG00000081248
12431,hsa04260,ENSG00000153956
12432,hsa04260,ENSG00000067191
12433,hsa04260,ENSG00000165995
12434,hsa04260,ENSG00000167535
12435,hsa04260,ENSG00000182389
12436,hsa04260,ENSG00000108878
12437,hsa04260,ENSG00000118729
12438,hsa04260,ENSG00000065923
12439,hsa04260,ENSG00000131055
12440,hsa04260,ENSG00000115944
12441,hsa04260,ENSG00000007402
12442,hsa04260,ENSG00000151062
12443,hsa04260,ENSG00000178741
12444,hsa04261,ENSG00000117020
12446,hsa04261,ENSG00000006116
12447,hsa04261,ENSG00000166862
12448,hsa04261,ENSG00000079337
12449,hsa04261,ENSG00000107175
12450,hsa04261,ENSG00000164742
12451,hsa04261,ENSG00000078295
12452,hsa04261,ENSG00000138031
12453,hsa04261,ENSG00000091428
12454,hsa04261,ENSG00000173175
12455,hsa04261,ENSG00000174233
12456,hsa04261,ENSG00000121281
12457,hsa04261,ENSG00000155897
12458,hsa04261,ENSG00000162104
12459,hsa04261,ENSG00000118260
12460,hsa04261,ENSG00000115966
12461,hsa04261,ENSG00000213676
12462,hsa04261,ENSG00000095794
12463,hsa04261,ENSG00000112062
12464,hsa04261,ENSG00000171873
12465,hsa04261,ENSG00000276231
12466,hsa04261,ENSG00000170214
12467,hsa04261,ENSG00000120907
12468,hsa04261,ENSG00000143578
12469,hsa04261,ENSG00000043591
12470,hsa04261,ENSG00000169252
12471,hsa04261,ENSG00000169885
12472,hsa04261,ENSG00000135744
12473,hsa04261,ENSG00000144891
12474,hsa04261,ENSG00000180772
12475,hsa04261,ENSG00000129467
12476,hsa04261,ENSG00000142208
12477,hsa04261,ENSG00000105221
12478,hsa04261,ENSG00000182621
12479,hsa04261,ENSG00000101892
12480,hsa04261,ENSG00000141506
12481,hsa04261,ENSG00000075429
12482,hsa04261,ENSG00000075461
12483,hsa04261,ENSG00000127955
12484,hsa04261,ENSG00000114353
12485,hsa04261,ENSG00000065135
12486,hsa04261,ENSG00000156052
12487,hsa04261,ENSG00000087460
12488,hsa04261,ENSG00000167393
12489,hsa04261,ENSG00000180509
12490,hsa04261,ENSG00000053918
12491,hsa04261,ENSG00000197616
12492,hsa04261,ENSG00000092054
12493,hsa04261,ENSG00000111245
12494,hsa04261,ENSG00000160808
12495,hsa04261,ENSG00000198336
12496,hsa04261,ENSG00000128272
12497,hsa04261,ENSG00000163399
12498,hsa04261,ENSG00000018625
12499,hsa04261,ENSG00000105409
12500,hsa04261,ENSG00000132681
12501,hsa04261,ENSG00000143153
12502,hsa04261,ENSG00000129244
12503,hsa04261,ENSG00000069849
12504,hsa04261,ENSG00000137731
12505,hsa04261,ENSG00000196296
12506,hsa04261,ENSG00000174437
12507,hsa04261,ENSG00000074370
12508,hsa04261,ENSG00000070961
12509,hsa04261,ENSG00000157087
12510,hsa04261,ENSG00000067842
12511,hsa04261,ENSG00000058668
12512,hsa04261,ENSG00000178372
12513,hsa04261,ENSG00000105851
12514,hsa04261,ENSG00000137841
12515,hsa04261,ENSG00000149782
12516,hsa04261,ENSG00000101333
12517,hsa04261,ENSG00000198523
12518,hsa04261,ENSG00000172531
12519,hsa04261,ENSG00000213639
12520,hsa04261,ENSG00000186298
12521,hsa04261,ENSG00000092020
12522,hsa04261,ENSG00000135447
12523,hsa04261,ENSG00000113575
12524,hsa04261,ENSG00000104695
12525,hsa04261,ENSG00000105568
12526,hsa04261,ENSG00000137713
12527,hsa04261,ENSG00000221914
12528,hsa04261,ENSG00000156475
12529,hsa04261,ENSG00000074211
12530,hsa04261,ENSG00000073711
12531,hsa04261,ENSG00000066027
12532,hsa04261,ENSG00000068971
12533,hsa04261,ENSG00000078304
12534,hsa04261,ENSG00000112640
12535,hsa04261,ENSG00000154001
12536,hsa04261,ENSG00000072062
12537,hsa04261,ENSG00000142875
12538,hsa04261,ENSG00000165059
12539,hsa04261,ENSG00000154229
12540,hsa04261,ENSG00000157445
12541,hsa04261,ENSG00000175470
12542,hsa04261,ENSG00000100030
12543,hsa04261,ENSG00000102882
12544,hsa04261,ENSG00000185386
12545,hsa04261,ENSG00000156711
12546,hsa04261,ENSG00000142408
12547,hsa04261,ENSG00000105605
12548,hsa04261,ENSG00000130433
12549,hsa04261,ENSG00000171791
12550,hsa04261,ENSG00000198626
12551,hsa04261,ENSG00000188130
12552,hsa04261,ENSG00000105711
12553,hsa04261,ENSG00000177098
12554,hsa04261,ENSG00000183873
12555,hsa04261,ENSG00000136546
12556,hsa04261,ENSG00000182158
12557,hsa04261,ENSG00000118160
12558,hsa04261,ENSG00000183023
12559,hsa04261,ENSG00000100678
12560,hsa04261,ENSG00000090020
12561,hsa04261,ENSG00000159251
12562,hsa04261,ENSG00000114854
12563,hsa04261,ENSG00000129991
12564,hsa04261,ENSG00000118194
12565,hsa04261,ENSG00000140416
12566,hsa04261,ENSG00000198467
12567,hsa04261,ENSG00000143549
12568,hsa04261,ENSG00000167460
12569,hsa04261,ENSG00000151067
12570,hsa04261,ENSG00000157388
12571,hsa04261,ENSG00000102001
12572,hsa04261,ENSG00000081248
12573,hsa04261,ENSG00000153956
12574,hsa04261,ENSG00000067191
12575,hsa04261,ENSG00000165995
12576,hsa04261,ENSG00000167535
12577,hsa04261,ENSG00000182389
12578,hsa04261,ENSG00000108878
12579,hsa04261,ENSG00000198668
12580,hsa04261,ENSG00000143933
12581,hsa04261,ENSG00000160014
12582,hsa04261,ENSG00000178363
12583,hsa04261,ENSG00000070808
12584,hsa04261,ENSG00000058404
12585,hsa04261,ENSG00000145349
12586,hsa04261,ENSG00000148660
12587,hsa04261,ENSG00000060566
12588,hsa04261,ENSG00000157613
12589,hsa04261,ENSG00000129007
12590,hsa04261,ENSG00000100784
12591,hsa04261,ENSG00000007402
12592,hsa04261,ENSG00000151062
12593,hsa04261,ENSG00000146592
12594,hsa04270,ENSG00000243708
12595,hsa04270,ENSG00000064989
12596,hsa04270,ENSG00000197584
12597,hsa04270,ENSG00000131477
12598,hsa04270,ENSG00000132329
12599,hsa04270,ENSG00000122679
12600,hsa04270,ENSG00000072952
12601,hsa04270,ENSG00000101335
12602,hsa04270,ENSG00000120063
12603,hsa04270,ENSG00000164742
12604,hsa04270,ENSG00000078295
12605,hsa04270,ENSG00000138031
12606,hsa04270,ENSG00000173175
12607,hsa04270,ENSG00000174233
12608,hsa04270,ENSG00000121281
12609,hsa04270,ENSG00000155897
12610,hsa04270,ENSG00000162104
12611,hsa04270,ENSG00000188089
12612,hsa04270,ENSG00000148926
12613,hsa04270,ENSG00000128271
12614,hsa04270,ENSG00000170425
12615,hsa04270,ENSG00000196465
12616,hsa04270,ENSG00000171873
12617,hsa04270,ENSG00000170214
12618,hsa04270,ENSG00000120907
12619,hsa04270,ENSG00000215262
12620,hsa04270,ENSG00000169885
12621,hsa04270,ENSG00000135744
12622,hsa04270,ENSG00000144891
12623,hsa04270,ENSG00000078401
12624,hsa04270,ENSG00000127129
12625,hsa04270,ENSG00000124205
12626,hsa04270,ENSG00000151617
12627,hsa04270,ENSG00000129467
12628,hsa04270,ENSG00000182621
12629,hsa04270,ENSG00000196914
12630,hsa04270,ENSG00000168907
12631,hsa04270,ENSG00000117215
12632,hsa04270,ENSG00000171121
12633,hsa04270,ENSG00000135643
12634,hsa04270,ENSG00000088256
12635,hsa04270,ENSG00000146535
12636,hsa04270,ENSG00000156052
12637,hsa04270,ENSG00000087460
12638,hsa04270,ENSG00000159337
12639,hsa04270,ENSG00000152402
12640,hsa04270,ENSG00000164116
12641,hsa04270,ENSG00000061918
12642,hsa04270,ENSG00000188784
12643,hsa04270,ENSG00000145949
12644,hsa04270,ENSG00000078061
12645,hsa04270,ENSG00000150995
12646,hsa04270,ENSG00000123104
12647,hsa04270,ENSG00000096433
12648,hsa04270,ENSG00000156113
12649,hsa04270,ENSG00000145936
12650,hsa04270,ENSG00000067560
12651,hsa04270,ENSG00000187980
12652,hsa04270,ENSG00000100345
12653,hsa04270,ENSG00000133026
12654,hsa04270,ENSG00000133392
12655,hsa04270,ENSG00000092841
12656,hsa04270,ENSG00000065534
12657,hsa04270,ENSG00000058272
12658,hsa04270,ENSG00000077157
12659,hsa04270,ENSG00000175206
12660,hsa04270,ENSG00000120937
12661,hsa04270,ENSG00000163273
12662,hsa04270,ENSG00000169418
12663,hsa04270,ENSG00000159899
12664,hsa04270,ENSG00000100078
12665,hsa04270,ENSG00000178372
12666,hsa04270,ENSG00000170890
12667,hsa04270,ENSG00000188257
12668,hsa04270,ENSG00000116711
12669,hsa04270,ENSG00000127472
12670,hsa04270,ENSG00000137841
12671,hsa04270,ENSG00000149782
12672,hsa04270,ENSG00000101333
12673,hsa04270,ENSG00000125503
12674,hsa04270,ENSG00000172531
12675,hsa04270,ENSG00000213639
12676,hsa04270,ENSG00000186298
12677,hsa04270,ENSG00000101200
12678,hsa04270,ENSG00000166148
12679,hsa04270,ENSG00000198049
12680,hsa04270,ENSG00000072062
12681,hsa04270,ENSG00000142875
12682,hsa04270,ENSG00000165059
12683,hsa04270,ENSG00000154229
12684,hsa04270,ENSG00000166501
12685,hsa04270,ENSG00000163932
12686,hsa04270,ENSG00000171132
12687,hsa04270,ENSG00000126583
12688,hsa04270,ENSG00000027075
12689,hsa04270,ENSG00000065675
12690,hsa04270,ENSG00000185532
12691,hsa04270,ENSG00000100030
12692,hsa04270,ENSG00000102882
12693,hsa04270,ENSG00000169032
12694,hsa04270,ENSG00000126934
12695,hsa04270,ENSG00000160013
12696,hsa04270,ENSG00000132155
12697,hsa04270,ENSG00000107796
12698,hsa04270,ENSG00000067900
12699,hsa04270,ENSG00000158786
12700,hsa04270,ENSG00000157764
12701,hsa04270,ENSG00000163017
12702,hsa04270,ENSG00000151067
12703,hsa04270,ENSG00000157388
12704,hsa04270,ENSG00000102001
12705,hsa04270,ENSG00000081248
12706,hsa04270,ENSG00000110680
12707,hsa04270,ENSG00000175868
12708,hsa04270,ENSG00000105357
12709,hsa04270,ENSG00000122786
12710,hsa04270,ENSG00000198668
12711,hsa04270,ENSG00000143933
12712,hsa04270,ENSG00000160014
12713,hsa04270,ENSG00000178363
12714,hsa04270,ENSG00000123739
12715,hsa04270,ENSG00000184381
12716,hsa04270,ENSG00000069764
12717,hsa04270,ENSG00000138308
12718,hsa04270,ENSG00000101306
12719,hsa04270,ENSG00000105499
12720,hsa04270,ENSG00000168970
12721,hsa04270,ENSG00000076928
12722,hsa04270,ENSG00000140795
12723,hsa04270,ENSG00000129007
12724,hsa04270,ENSG00000167641
12725,hsa04270,ENSG00000134318
12726,hsa04270,ENSG00000132694
12727,hsa04310,ENSG00000165879
12728,hsa04310,ENSG00000260734
12729,hsa04310,ENSG00000283900
12730,hsa04310,ENSG00000115266
12731,hsa04310,ENSG00000156076
12732,hsa04310,ENSG00000111432
12733,hsa04310,ENSG00000180138
12734,hsa04310,ENSG00000005339
12735,hsa04310,ENSG00000139174
12736,hsa04310,ENSG00000113712
12737,hsa04310,ENSG00000213923
12738,hsa04310,ENSG00000101266
12739,hsa04310,ENSG00000070770
12740,hsa04310,ENSG00000204435
12741,hsa04310,ENSG00000185269
12742,hsa04310,ENSG00000159692
12743,hsa04310,ENSG00000175029
12744,hsa04310,ENSG00000168036
12745,hsa04310,ENSG00000169862
12746,hsa04310,ENSG00000163637
12747,hsa04310,ENSG00000107404
12748,hsa04310,ENSG00000004975
12749,hsa04310,ENSG00000161202
12750,hsa04310,ENSG00000100393
12751,hsa04310,ENSG00000076716
12752,hsa04310,ENSG00000107984
12753,hsa04310,ENSG00000100592
12754,hsa04310,ENSG00000182621
12755,hsa04310,ENSG00000072803
12756,hsa04310,ENSG00000181274
12757,hsa04310,ENSG00000146122
12758,hsa04310,ENSG00000180340
12759,hsa04310,ENSG00000100211
12760,hsa04310,ENSG00000095739
12761,hsa04310,ENSG00000116161
12762,hsa04310,ENSG00000104371
12763,hsa04310,ENSG00000155011
12764,hsa04310,ENSG00000119509
12765,hsa04310,ENSG00000254598
12766,hsa04310,ENSG00000169218
12767,hsa04310,ENSG00000082701
12768,hsa04310,ENSG00000278224
12769,hsa04310,ENSG00000134982
12770,hsa04310,ENSG00000147655
12771,hsa04310,ENSG00000101282
12772,hsa04310,ENSG00000177606
12773,hsa04310,ENSG00000067560
12774,hsa04310,ENSG00000012211
12775,hsa04310,ENSG00000070018
12776,hsa04310,ENSG00000162337
12777,hsa04310,ENSG00000166949
12778,hsa04310,ENSG00000141646
12779,hsa04310,ENSG00000137673
12780,hsa04310,ENSG00000136997
12781,hsa04310,ENSG00000131196
12782,hsa04310,ENSG00000101096
12783,hsa04310,ENSG00000072736
12784,hsa04310,ENSG00000100968
12785,hsa04310,ENSG00000185483
12786,hsa04310,ENSG00000169071
12787,hsa04310,ENSG00000167941
12788,hsa04310,ENSG00000138795
12789,hsa04310,ENSG00000002745
12790,hsa04310,ENSG00000087095
12791,hsa04310,ENSG00000132386
12792,hsa04310,ENSG00000137841
12793,hsa04310,ENSG00000149782
12794,hsa04310,ENSG00000101333
12795,hsa04310,ENSG00000162552
12796,hsa04310,ENSG00000112033
12797,hsa04310,ENSG00000108375
12798,hsa04310,ENSG00000138814
12799,hsa04310,ENSG00000107758
12800,hsa04310,ENSG00000120910
12801,hsa04310,ENSG00000221823
12802,hsa04310,ENSG00000188386
12803,hsa04310,ENSG00000205213
12804,hsa04310,ENSG00000072062
12805,hsa04310,ENSG00000142875
12806,hsa04310,ENSG00000165059
12807,hsa04310,ENSG00000154229
12808,hsa04310,ENSG00000166501
12809,hsa04310,ENSG00000126583
12810,hsa04310,ENSG00000107643
12811,hsa04310,ENSG00000050748
12812,hsa04310,ENSG00000109339
12813,hsa04310,ENSG00000080815
12814,hsa04310,ENSG00000178585
12815,hsa04310,ENSG00000162738
12816,hsa04310,ENSG00000100888
12817,hsa04310,ENSG00000136238
12818,hsa04310,ENSG00000128340
12819,hsa04310,ENSG00000169750
12820,hsa04310,ENSG00000163904
12821,hsa04310,ENSG00000133067
12822,hsa04310,ENSG00000110092
12823,hsa04310,ENSG00000163785
12824,hsa04310,ENSG00000104332
12825,hsa04310,ENSG00000145423
12826,hsa04310,ENSG00000106483
12827,hsa04310,ENSG00000120057
12828,hsa04310,ENSG00000164736
12829,hsa04310,ENSG00000196470
12830,hsa04310,ENSG00000102312
12831,hsa04310,ENSG00000113558
12832,hsa04310,ENSG00000135341
12833,hsa04310,ENSG00000101849
12834,hsa04310,ENSG00000081059
12835,hsa04310,ENSG00000148737
12836,hsa04310,ENSG00000196781
12837,hsa04310,ENSG00000065717
12838,hsa04310,ENSG00000140332
12839,hsa04310,ENSG00000106829
12840,hsa04310,ENSG00000141510
12841,hsa04310,ENSG00000125084
12842,hsa04310,ENSG00000105989
12843,hsa04310,ENSG00000108379
12844,hsa04310,ENSG00000114251
12845,hsa04310,ENSG00000115596
12846,hsa04310,ENSG00000154764
12847,hsa04310,ENSG00000188064
12848,hsa04310,ENSG00000061492
12849,hsa04310,ENSG00000075290
12850,hsa04310,ENSG00000169884
12851,hsa04310,ENSG00000085741
12852,hsa04310,ENSG00000134245
12853,hsa04310,ENSG00000143816
12854,hsa04310,ENSG00000158955
12855,hsa04310,ENSG00000163251
12856,hsa04310,ENSG00000177565
12857,hsa04310,ENSG00000104290
12858,hsa04310,ENSG00000104953
12859,hsa04310,ENSG00000168772
12860,hsa04310,ENSG00000135925
12861,hsa04310,ENSG00000175592
12862,hsa04310,ENSG00000111186
12863,hsa04310,ENSG00000070808
12864,hsa04310,ENSG00000058404
12865,hsa04310,ENSG00000145349
12866,hsa04310,ENSG00000148660
12867,hsa04310,ENSG00000173218
