gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000129244,ATP1B2,0.233333333,0,0.2,0.166666667,0,0,0,-0.746366429,-0.206408016,0,-0.069061939,0.461538462,1.34767437
ENSG00000129245,FXR2,0.009302326,0.004651163,0.027906977,0.013953488,0.004651163,0,0,-0.180953401,-0.206408016,0,0.18400778,0.75,3.14132541
ENSG00000129250,KIF1C,0.038461538,0,0.25,0.038461538,0,0,0,-0.89722797,-0.206408016,0,0.4370775,0.866666667,0.15190701
ENSG00000129255,MPDU1,0.007874016,0,0.299212598,0,0,0,0,-0.551913239,-0.206408016,0,-0.701736237,0.974358974,-0.44597667
ENSG00000129292,PHF20L1,0.041237113,0.030927835,0.162371134,0.167525773,0.023195876,0,0,0.417921922,-0.206408016,0,2.335100395,0.797468354,0.15190701
ENSG00000129295,LRRC6,0.538461538,0,0.192307692,0,0,0,0,0.704151668,-0.206408016,0,-0.828271097,0.263157895,0.15190701
ENSG00000129315,CCNT1,0.026315789,0.026315789,0.157894737,0,0,0,0,0.348816982,-0.206408016,0,0.31054264,0.857142857,1.94555805
ENSG00000129317,PUS7L,0,0.032894737,0.256578947,0.065789474,0,0,0,0.548423621,-0.206408016,0,0.18400778,1,-0.44597667
ENSG00000129347,KRI1,0.042328042,0,0.058201058,0,0.052910053,0.021164021,0.005291005,0.564604203,-0.206408016,0,-0.069061939,0.578947368,-0.44597667
ENSG00000129351,ILF3,0.166666667,0,0.157657658,0.002252252,0,0,0,0.722980622,-0.206408016,0,0.31054264,0.486111111,0.15190701
ENSG00000129353,SLC44A2,0.129251701,0,0.170068027,0.034013605,0.040816327,0,0,-0.568252136,-0.206408016,0,-0.069061939,0.568181818,-0.44597667
ENSG00000129354,AP1M2,0.063291139,0,0.35443038,0,0,0,0,0.134843044,-0.206408016,0,-0.069061939,0.848484848,-0.44597667
ENSG00000129355,CDKN2D,0,0,0.166666667,0,0,0,0,-0.015194481,2.398421125,0,-0.828271097,1,0.15190701
ENSG00000129422,MTUS1,0.095,0.03,0.16,0.075,0.005,0,0,-0.792514938,-0.206408016,0,0.563612359,0.62745098,-0.44597667
ENSG00000129437,KLK14,0.25,0,0.25,0,0,0,0,0.071034483,-0.206408016,0,-0.701736237,0.5,-0.44597667
ENSG00000129450,SIGLEC9,0.045454545,0,0.363636364,0,0,0,0,-0.165910056,-0.206408016,0,0.057472921,0.888888889,-0.44597667
ENSG00000129451,KLK10,0.25,0,0.1875,0,0,0,0,2.399866174,-0.206408016,0,-0.701736237,0.428571429,-0.44597667
ENSG00000129455,KLK8,0.038095238,0,0.104761905,0.066666667,0,0,0,0.815708286,-0.206408016,0,-0.448666518,0.733333333,-0.44597667
ENSG00000129460,NGDN,0.094339623,0,0.169811321,0,0,0,0,0.360866677,-0.206408016,0,-0.575201378,0.642857143,-0.44597667
ENSG00000129465,RIPK3,0.031578947,0,0.052631579,0,0,0,0,-0.723718467,-0.206408016,0,-0.448666518,0.625,0.74979069
ENSG00000129467,ADCY4,0.037037037,0,0.185185185,0.03030303,0.01010101,0,0,0.056734136,-0.206408016,0,0.816682079,0.833333333,-0.44597667
ENSG00000129472,RAB2B,0.076923077,0,0,0,0,0,0,-0.089137712,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000129473,BCL2L2,0.155555556,0,0.111111111,0,0.022222222,0,0,-0.678961992,-0.206408016,0,-0.575201378,0.416666667,-0.44597667
ENSG00000129474,AJUBA,0.045454545,0,0.204545455,0.068181818,0,0,0,1.788793354,-0.206408016,0,-0.575201378,0.818181818,0.15190701
ENSG00000129480,DTD2,0.095238095,0,0.380952381,0,0,0,0,0.385112122,-0.206408016,0,-0.701736237,0.8,-0.44597667
ENSG00000129484,PARP2,0.042553191,0,0.20212766,0,0.031914894,0,0,0.466554306,2.398421125,0,-0.195596799,0.826086957,-0.44597667
ENSG00000129493,HEATR5A,0.0625,0.0375,0.5125,0.0125,0,0.0375,0,-0.629334239,-0.206408016,0,0.943216938,0.891304348,0.15190701
ENSG00000129514,FOXA1,0.055555556,0,0.111111111,0,0,0,0,-0.762605288,-0.206408016,0,-0.701736237,0.666666667,0.74979069
ENSG00000129515,SNX6,0,0,0,0.090909091,0,0,0,-0.513937485,-0.206408016,0,-0.828271097,0,0.15190701
ENSG00000129518,EAPP,0,0,0.117647059,0.411764706,0,0,0,-0.764021694,-0.206408016,0,-0.322131658,1,0.74979069
ENSG00000129521,EGLN3,0,0,0.583333333,0,0,0,0,-0.820794192,-0.206408016,0,-0.575201378,1,-0.44597667
ENSG00000129534,MIS18BP1,0.05,0.028571429,0.057142857,0.207142857,0.021428571,0,0,0.299296,-0.206408016,0,1.069751798,0.533333333,-0.44597667
ENSG00000129535,NRL,0.066666667,0,0.111111111,0.177777778,0,0,0,-0.03766384,-0.206408016,0,-0.575201378,0.625,-0.44597667
ENSG00000129538,RNASE1,0,1,0,0,0,0,0,-1.195936082,-0.206408016,0,-0.828271097,0,-0.44597667
