gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000007168,PAFAH1B1,0,0,0.148148148,0,0,0,0,0.141352539,-0.264425559,0,-0.279960976,1,1.627709116
ENSG00000007171,NOS2,0.208333333,0.083333333,0.583333333,0,0,0,0,-0.143700441,2.688811477,1,0.8858531,0.736842105,-0.455438706
ENSG00000007174,DNAH9,0.126984127,0.055555556,0.476190476,0.015873016,0.031746032,0,0.007936508,-0.217135512,-0.264425559,0,5.16050471,0.789473684,-0.455438706
ENSG00000007202,KIAA0100,0.070754717,0.028301887,0.141509434,0,0,0,0,0.038193323,-0.264425559,0,1.663062483,0.666666667,-0.455438706
ENSG00000007216,SLC13A2,0.0625,0,0.21875,0,0,0,0,-0.955295495,-0.264425559,0,-0.08565863,0.777777778,-0.455438706
ENSG00000007237,GAS7,0,0,0.428571429,0,0,0,0,-1.168545747,-0.264425559,0,0.108643716,1,0.238943901
ENSG00000007255,TRAPPC6A,0,0,0.272727273,0,0,0,0,-0.195020648,-0.264425559,0,-0.08565863,1,-0.455438706
ENSG00000007264,MATK,0,0,0.571428571,0,0,0,0.035714286,0.185605565,-0.264425559,0,-0.279960976,1,3.016474331
ENSG00000007306,CEACAM7,0.2,0,0.266666667,0,0,0,0,-2.278673562,-0.264425559,0,-0.08565863,0.571428571,-0.455438706
ENSG00000007314,SCN4A,0.275862069,0,0.482758621,0,0,0,0,-0.901428299,-0.264425559,0,0.691550754,0.636363636,-0.455438706
ENSG00000007341,ST7L,0,0,0.5,0,0,0,0,0.113073366,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000007350,TKTL1,0.210526316,0,0.263157895,0.052631579,0,0,0,0.083273293,-0.264425559,0,0.302946062,0.555555556,-0.455438706
ENSG00000007372,PAX6,0.096153846,0,0.298076923,0,0.038461538,0,0,0.190732997,-0.264425559,0,-0.08565863,0.756097561,0.933326509
ENSG00000007376,RPUSD1,0.127272727,0,0.018181818,0.090909091,0,0,0,0.695452293,-0.264425559,0,-0.279960976,0.125,-0.455438706
ENSG00000007384,RHBDF1,0,0,0.064516129,0,0,0,0,0.137699801,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000007392,LUC7L,0.1,0,0.183333333,0,0,0,0,0.407692844,-0.264425559,0,-0.279960976,0.647058824,-0.455438706
ENSG00000007402,CACNA2D2,0.333333333,0,0.111111111,0,0.111111111,0,0,-0.154006836,1.212192959,0,-0.279960976,0.25,-0.455438706
ENSG00000007516,BAIAP3,0,0,0.464285714,0,0.017857143,0,0,-0.036892716,-0.264425559,0,0.691550754,1,0.238943901
ENSG00000007520,TSR3,0,0.010526316,0.021052632,0,0,0,0,0.469185863,-0.264425559,0,-0.08565863,1,0.238943901
ENSG00000007541,PIGQ,0.08974359,0,0.205128205,0,0,0,0,0.379528971,-0.264425559,0,-0.08565863,0.695652174,-0.455438706
ENSG00000007545,CRAMP1L,0.291666667,0,0.083333333,0,0,0,0,0.297007252,-0.264425559,0,-0.474263322,0.222222222,-0.455438706
ENSG00000007866,TEAD3,0.2,0,0,0,0,0,0,0.108813787,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000007908,SELE,0.147058824,0.044117647,0.279411765,0.073529412,0.073529412,0,0,-0.517368766,-0.264425559,0,0.497248408,0.655172414,0.238943901
ENSG00000007923,DNAJC11,0.215686275,0,0.039215686,0,0,0,0,0.150755534,-0.264425559,0,-0.474263322,0.153846154,-0.455438706
ENSG00000007933,FMO3,0.05,0,0.3,0,0.05,0,0,-0.083551255,-0.264425559,0,0.302946062,0.857142857,-0.455438706
ENSG00000007944,MYLIP,0.333333333,0,0,0,0,0,0,-0.256996914,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000007952,NOX1,0,0,0.625,0,0,0,0,-0.006202123,-0.264425559,0,-0.08565863,1,-0.455438706
ENSG00000007968,E2F2,0,0,1,0,0,0,0,0.296929728,1.212192959,1,-0.279960976,1,0.238943901
ENSG00000008056,SYN1,0,0,0,0.285714286,0,0,0,-0.002013685,-0.264425559,0,-0.474263322,0,-0.455438706
ENSG00000008083,JARID2,0.121212121,0,0.545454545,0,0,0,0,0.555996028,-0.264425559,0,1.080155446,0.818181818,-0.455438706
ENSG00000008086,CDKL5,0.239130435,0,0.630434783,0,0,0,0,-0.044521304,-0.264425559,0,0.8858531,0.725,-0.455438706
ENSG00000008118,CAMK1G,0.3125,0,0.125,0,0,0,0,0.165735393,1.212192959,0,-0.474263322,0.285714286,-0.455438706
ENSG00000008128,CDK11A,0,0,0,0,0,0.666666667,0,0.301235028,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000008130,NADK,0.133333333,0.066666667,0.083333333,0,0,0,0,0.432254826,-0.264425559,0,-0.279960976,0.384615385,-0.455438706
ENSG00000008196,TFAP2B,0.461538462,0,0.384615385,0,0,0,0,-0.364140101,-0.264425559,0,0.108643716,0.454545455,0.238943901
ENSG00000008197,TFAP2D,0.222222222,0,0.222222222,0.111111111,0,0,0,0.009298365,-0.264425559,0,-0.08565863,0.5,-0.455438706
ENSG00000008226,DLEC1,0.105263158,0,0.289473684,0,0,0,0,-0.059131475,-0.264425559,0,0.302946062,0.733333333,0.238943901
ENSG00000008256,CYTH3,0.125,0,0.125,0,0,0,0,0.501214723,-0.264425559,0,-0.279960976,0.5,-0.455438706
ENSG00000008277,ADAM22,0,0.169491525,0.610169492,0,0,0,0,0.044721516,-0.264425559,0,0.8858531,1,0.238943901
ENSG00000008282,SYPL1,0.307692308,0,0.230769231,0,0,0,0,0.015760399,-0.264425559,0,-0.474263322,0.428571429,-0.455438706
ENSG00000008283,CYB561,0.144927536,0,0.173913043,0.144927536,0,0,0,-0.017025564,-0.264425559,0,-0.08565863,0.545454545,-0.455438706
ENSG00000008294,SPAG9,0.230769231,0,0.323076923,0,0,0,0,0.403181793,-0.264425559,0,0.108643716,0.583333333,-0.455438706
ENSG00000008300,CELSR3,0.04,0,0.18,0.02,0,0.02,0,0.633457101,-0.264425559,0,0.8858531,0.818181818,-0.455438706
ENSG00000008311,AASS,0.28,0,0.32,0,0.16,0,0,-0.316177847,-0.264425559,0,-0.08565863,0.533333333,-0.455438706
ENSG00000008323,PLEKHG6,0,0.076923077,0.153846154,0,0,0.076923077,0,-0.838214209,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000008324,SS18L2,0,0,0,0,0,0,0,0.25780931,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000008382,MPND,0.146341463,0,0.268292683,0,0,0,0,-0.126377651,-0.264425559,0,-0.279960976,0.647058824,-0.455438706
